#	1               	2               	3               	4               	5               	6               	7               	8               	9               	10              	11              	12              	13              	14              	15              	16              	17              	18              	19              	20              	21              	22              	23              	24              	25              	26              	27              	28              	29              	30              	31              	32              	33              	34              	35              	36              	37              	38              	39              	40              	41              	42              	43              	44              	45              	46              	47              	48              	49              	50              	51              	52              	53              	54              	55              	56              	57              	58              	59              	60              	61              	62              	63              	64              	65              	66              
#	N               	D               	sigma           	beta            	L               	N_Therm         	N_Total         	Seed            	N_Measure       	N_Each          	NBlock          	Status          	<M>             	<M>_err         	<absM>          	<absM>_err      	<M2>            	<M2>_err        	<M4>            	<M4>_err        	<E>             	<E>_err         	<E2>            	<E2>_err        	<NCluster>      	<NCluster>_err  	<S2>            	<S2>_err        	<S4>            	<S4>_err        	<SM4>           	<SM4>_err       	<C1>            	<C1>_err        	<C2>            	<C2>_err        	<Mk2>           	<Mk2>_err       	<R0>            	<R0>_err        	<R1>            	<R1>_err        	<Rd>            	<Rd>_err        	<R2>            	<R2>_err        	<M2*E>          	<M2*E>_err      	<Mk2*E>         	<Mk2*E>_err     	<Cv>            	<Cv>_err        	<Rp>            	<Rp>_err        	<Qm>            	<Qm>_err        	<Qm_fk>         	<Qm_fk>_err     	<C12>           	<C12>_err       	<Corr/L>        	<Corr/L>_err    	<K>             	<K>_err         	<K_k>           	<K_k>_err       
	1.0             	2.0             	2.5             	0.28            	32.0            	10.0            	500.0           	1002.0          	1x              	100.0           	1000.0          	100.0           	0.0748241016000000	0.0002557486860000	0.0748241016000000	0.0002557486860000	0.0087692461400000	0.0000571260422000	0.0002272881540000	0.0000033547819000	-0.4329333860000000	0.0002761526170000	0.1893952170000000	0.0002409487640000	0.4301769530000000	0.0001254553710000	0.0088015883600000	0.0000146504206000	0.0000122790502000	0.0000002279381870	0.0002277778750000	0.0000007882717740	0.0444615234000000	0.0000894165035000	0.0312404883000000	0.0000448855886000	0.0072178881200000	0.0000329186940000	0.9999200000000000	0.0000399398948000	0.0000800000000000	0.0000399398948000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	-0.0039008222200000	0.0000269275581000	-0.0031908236400000	0.0000156182877000	0.1576650000000000	0.0011353900000000	-1.9998400000000001	0.0000798797896000	0.3383356170000000	0.0021329654100000	0.3401030840000000	0.0001732054120000	0.7026409770000001	0.0011002932400000	0.0739041699000000	nan             	12.1819524000000001	0.2939731270000000	9.3575719500000005	0.2126272620000000
	1.0             	2.0             	2.5             	0.3             	32.0            	10.0            	500.0           	1002.0          	1x              	100.0           	1000.0          	100.0           	0.0925519531000000	0.0003368692610000	0.0925519531000000	0.0003368692610000	0.0133309590000000	0.0000895008547000	0.0005117438000000	0.0000071995752500	-0.4887219890000000	0.0003230720370000	0.2410437170000000	0.0003185652880000	0.3860459180000000	0.0001398373700000	0.0133246626000000	0.0000323369315000	0.0000493408514000	0.0000007077441540	0.0005133636270000	0.0000024941928800	0.0623521094000000	0.0001524703600000	0.0413572852000000	0.0000698885989000	0.0098478792100000	0.0000472378582000	0.9995400000000000	0.0000948546119000	0.0004600000000000	0.0000948546119000	0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0000000000000000	-0.0067116774900000	0.0000480358575000	-0.0049172526800000	0.0000256647342000	0.2022483300000000	0.0015229095200000	-1.9990800000000000	0.0001897092240000	0.3472723430000000	0.0021542254700000	0.3458496530000000	0.0002681072360000	0.6632860630000000	0.0012161866700000	0.0948043695000000	nan             	15.0973199999999999	0.3265532240000000	10.8533650999999995	0.2226120060000000
	1.0             	2.0             	2.5             	0.3125          	32.0            	10.0            	1000.0          	12345.0         	1x              	100.0           	1000.0          	100.0           	0.1090618160000000	0.0002891696920000	0.1090618160000000	0.0002891696920000	0.0183900960000000	0.0000923739285000	0.0009576813320000	0.0000105574471000	-0.5275097520000001	0.0002505306620000	0.2806863980000000	0.0002667947260000	0.3582437400000000	0.0001039632600000	0.0183820551000000	0.0000400925789000	0.0001451612710000	0.0000019692915900	0.0009587070280000	0.0000043754129900	0.0798374805000000	0.0001522283090000	0.0500550684000000	0.0000644444411000	0.0121175178000000	0.0000405679910000	0.9983300000000001	0.0001323957270000	0.0016500000000000	0.0001318897070000	0.0000300000000000	0.0000173031615000	0.0000200000000000	0.0000141350557000	-0.0100382486000000	0.0000545822561000	-0.0065292535100000	0.0000237356184000	0.2419859360000000	0.0013287891000000	-1.9966400000000000	0.0002664233120000	0.3531400480000000	0.0015955970900000	0.3524538130000000	0.0002977872900000	0.6269620240000000	0.0009518544130000	0.1146922860000000	nan             	18.7812312000000006	0.2719469730000000	11.5895168999999996	0.1698135250000000
	1.0             	2.0             	2.5             	0.313           	32.0            	10.0            	1000.0          	12345.0         	1x              	100.0           	1000.0          	100.0           	0.1099202540000000	0.0002934192330000	0.1099202540000000	0.0002934192330000	0.0187041274000000	0.0000933194717000	0.0009940855110000	0.0000105111613000	-0.5291260430000000	0.0002581454360000	0.2824116820000000	0.0002751543170000	0.3571215530000000	0.0001084773350000	0.0186993276000000	0.0000399784129000	0.0001548492330000	0.0000020191296200	0.0009918130000000	0.0000044081394200	0.0808872266000000	0.0001481369440000	0.0504677344000000	0.0000658982395000	0.0121922118000000	0.0000389097790000	0.9984700000000000	0.0001198894220000	0.0015300000000000	0.0001198894220000	0.0000400000000000	0.0000199699474000	0.0000000000000000	0.0000000000000000	-0.0102455090000000	0.0000551093349000	-0.0065861526000000	0.0000229649328000	0.2445118140000000	0.0013916797500000	-1.9969399999999999	0.0002397788440000	0.3519258430000000	0.0014765587200000	0.3525511890000000	0.0003168018170000	0.6239271210000000	0.0009379119630000	0.1165013960000000	nan             	19.0886263999999990	0.2657051490000000	11.3329948999999992	0.1702444370000000
	1.0             	2.0             	2.5             	0.3135          	32.0            	10.0            	1000.0          	12345.0         	1x              	100.0           	1000.0          	100.0           	0.1107803710000000	0.0003002370580000	0.1107803710000000	0.0003002370580000	0.0189410881000000	0.0000948468637000	0.0010070974500000	0.0000102098207000	-0.5307329390000000	0.0002642286640000	0.2841346880000000	0.0002819518190000	0.3559329390000000	0.0001117668600000	0.0189545243000000	0.0000427121426000	0.0001586427920000	0.0000020500832400	0.0010158208400000	0.0000046339356900	0.0818070605000000	0.0001605903230000	0.0508716113000000	0.0000666935994000	0.0123274588000000	0.0000420885871000	0.9985200000000000	0.0001233889170000	0.0014800000000000	0.0001233889170000	0.0000100000000000	0.0000100000000000	0.0000000000000000	0.0000000000000000	-0.0104015132000000	0.0000561810989000	-0.0066847367200000	0.0000247242828000	0.2472986520000000	0.0014101341100000	-1.9970399999999999	0.0002467778340000	0.3562364480000000	0.0014900862400000	0.3536785000000000	0.0003059142930000	0.6218486640000001	0.0009608866100000	0.1167618970000000	nan             	18.8598636000000006	0.2599542100000000	11.8077737999999997	0.1722287230000000
	1.0             	2.0             	2.5             	0.34            	32.0            	10.0            	500.0           	1002.0          	1x              	100.0           	1000.0          	100.0           	0.1907613670000000	0.0009141823550000	0.1907613670000000	0.0009141823550000	0.0539749757000000	0.0004714856960000	0.0071219167400000	0.0001162744120000	-0.6365844160000000	0.0005172524160000	0.4086408780000000	0.0006658146750000	0.2922794730000000	0.0001884712750000	0.0540158183000000	0.0003300904700000	0.0032978563700000	0.0000655639164000	0.0071197532000000	0.0000816546236000	0.1698441210000000	0.0007035298570000	0.0786365039000000	0.0001654090390000	0.0192544753000000	0.0000983511467000	0.9566000000000000	0.0011135888300000	0.0404400000000000	0.0010538106600000	0.0023800000000000	0.0002217764300000	0.0029600000000000	0.0002670387790000	-0.0361756615000000	0.0003488241030000	-0.0124372720000000	0.0000681328042000	0.4026101460000000	0.0036180203400000	-1.9102399999999999	0.0023309602700000	0.4090609460000000	0.0021894364300000	0.4098047430000000	0.0010191096100000	0.4629922040000000	0.0018832095900000	0.2140647420000000	0.0017230827900000	34.4533344999999969	0.4886751530000000	9.5820427800000001	0.2724709010000000
	1.0             	2.0             	2.5             	0.342           	32.0            	10.0            	500.0           	1002.0          	1x              	100.0           	1000.0          	100.0           	0.2015532810000000	0.0009815895980000	0.2015532810000000	0.0009815895980000	0.0598201019000000	0.0005208274990000	0.0085342431300000	0.0001362442170000	-0.6462834840000000	0.0005317137310000	0.4211669940000000	0.0006980980580000	0.2872059770000000	0.0002001759740000	0.0600435870000000	0.0003887169500000	0.0042806106100000	0.0000859064491000	0.0085744506800000	0.0001037230250000	0.1822564450000000	0.0007854802710000	0.0808012500000000	0.0001755420560000	0.0198476941000000	0.0001001515310000	0.9457600000000000	0.0012160185400000	0.0500800000000000	0.0011202001800000	0.0030200000000000	0.0002579653970000	0.0041600000000000	0.0003316691190000	-0.0407473646000000	0.0003932995380000	-0.0129909620000000	0.0000704724507000	0.4173607900000000	0.0040143170100000	-1.8873599999999999	0.0025869910900000	0.4193042710000000	0.0021700176300000	0.4204621930000000	0.0011138457800000	0.4433382310000000	0.0019680374600000	0.2262263160000000	0.0017852235200000	35.7187556000000015	0.5161515400000000	8.4470545000000001	0.2729822000000000
	1.0             	2.0             	2.5             	0.344           	32.0            	10.0            	500.0           	1002.0          	1x              	100.0           	1000.0          	100.0           	0.2147799220000000	0.0011007662700000	0.2147799220000000	0.0011007662700000	0.0670032845000000	0.0006127503650000	0.0103301232000000	0.0001705811860000	-0.6562387610000000	0.0005451749190000	0.4342209460000000	0.0007281061500000	0.2820750980000000	0.0001971623010000	0.0670234475000000	0.0004551030660000	0.0055198674900000	0.0001108146870000	0.0103416852000000	0.0001290482530000	0.1960806050000000	0.0008736129640000	0.0828944727000000	0.0001852462990000	0.0203013384000000	0.0001019309210000	0.9318800000000000	0.0014607530200000	0.0616000000000000	0.0013074974400000	0.0039600000000000	0.0003026714560000	0.0065200000000000	0.0004281038110000	-0.0463682401000000	0.0004688209460000	-0.0134679563000000	0.0000721080949000	0.4327966370000000	0.0041211628900000	-1.8572400000000000	0.0031517480700000	0.4345969580000000	0.0022620511000000	0.4343723900000000	0.0011845665200000	0.4227571230000000	0.0020335414900000	0.2417815470000000	0.0019364108400000	36.6495735999999965	0.5071567610000000	7.3355494600000002	0.2934006270000000
	1.0             	2.0             	2.5             	0.3446          	32.0            	10.0            	500.0           	1002.0          	1x              	100.0           	1000.0          	100.0           	0.2213318750000000	0.0011384600700000	0.2213318750000000	0.0011384600700000	0.0706715324000000	0.0006551260030000	0.0113124967000000	0.0001938732960000	-0.6606992250000000	0.0005555118350000	0.4402609410000000	0.0007482456570000	0.2800914450000000	0.0001989435710000	0.0704372664000000	0.0004961772750000	0.0062324383600000	0.0001274658340000	0.0112813084000000	0.0001464283790000	0.2027101170000000	0.0009354030330000	0.0834537305000000	0.0001862425920000	0.0205265920000000	0.0001070321780000	0.9241200000000001	0.0016039945100000	0.0688200000000000	0.0014460631700000	0.0041200000000000	0.0002910503570000	0.0070600000000000	0.0004151249560000	-0.0493066250000000	0.0005082760150000	-0.0137001669000000	0.0000752727446000	0.4544737160000000	0.0044363850600000	-1.8411800000000000	0.0034309735000000	0.4414998410000000	0.0022873169700000	0.4397901650000000	0.0012532544100000	0.4116900110000000	0.0020712495800000	0.2491570230000000	0.0020040984800000	37.8757056999999975	0.5064537110000000	6.8974827799999998	0.3028586910000000
	1.0             	2.0             	2.5             	0.3452          	32.0            	10.0            	500.0           	1002.0          	1x              	100.0           	1000.0          	100.0           	0.2246161720000000	0.0011786999800000	0.2246161720000000	0.0011786999800000	0.0727355101000000	0.0006792419960000	0.0119675466000000	0.0001990740930000	-0.6629069130000000	0.0005793051150000	0.4432412480000000	0.0007804853760000	0.2788277150000000	0.0002075197450000	0.0726761391000000	0.0005101618850000	0.0067683348700000	0.0001324617920000	0.0119415582000000	0.0001518892470000	0.2067039260000000	0.0009529102300000	0.0836088086000000	0.0001896679280000	0.0205280330000000	0.0001084707400000	0.9173400000000000	0.0016126763900000	0.0739400000000000	0.0014339220800000	0.0048400000000000	0.0003223015330000	0.0087200000000000	0.0004734826140000	-0.0510090313000000	0.0005272485550000	-0.0137394529000000	0.0000764789356000	0.4631591870000000	0.0044812114100000	-1.8259600000000000	0.0034877848300000	0.4420667500000000	0.0022618481300000	0.4423058630000000	0.0012732278900000	0.4044858280000000	0.0020893389800000	0.2542205670000000	nan             	39.3091438000000011	0.5127667000000000	6.5485379699999999	0.3068073860000000
	1.0             	2.0             	2.5             	0.3458          	32.0            	10.0            	500.0           	1002.0          	1x              	100.0           	1000.0          	100.0           	0.2275655860000000	0.0011513902500000	0.2275655860000000	0.0011513902500000	0.0745142036000000	0.0006678301570000	0.0124476390000000	0.0001996156420000	-0.6659763290000000	0.0005561154880000	0.4473367750000000	0.0007531866820000	0.2772665430000000	0.0001945331050000	0.0745119969000000	0.0005024872750000	0.0070944193300000	0.0001323682290000	0.0124307519000000	0.0001508535500000	0.2100575390000000	0.0009317662810000	0.0842800781000000	0.0001927377050000	0.0206787216000000	0.0001092844170000	0.9152800000000000	0.0016271352600000	0.0746800000000000	0.0014428372700000	0.0041400000000000	0.0003022445230000	0.0100400000000000	0.0005062160160000	-0.0524724265000000	0.0005206545430000	-0.0139009672000000	0.0000777507053000	0.4668070720000000	0.0045024791500000	-1.8205199999999999	0.0035342071600000	0.4460578040000000	0.0023054566700000	0.4466373190000000	0.0012527432800000	0.4012237720000000	0.0020141264300000	0.2572115450000000	0.0020815552800000	39.1345031000000034	0.5191418230000000	6.4092138500000004	0.3009021340000000
