#	1               	2               	3               	4               	5               	6               	7               	8               	9               	10              	11              	12              	13              	14              	15              	16              	17              	18              	19              	20              	21              	22              	23              	24              	25              	26              	27              	28              	29              	30              	31              	32              	33              	34              	35              	36              	37              	38              	39              	40              	41              	42              	43              	44              	45              	46              	47              	48              	49              	50              	51              	52              	53              	54              	55              	56              	57              	58              	59              	60              	61              	62              	63              	64              	65              	66              
#	N               	D               	sigma           	beta            	L               	N_Therm         	N_Total         	Seed            	N_Measure       	N_Each          	NBlock          	Status          	<M>             	<M>_err         	<absM>          	<absM>_err      	<M2>            	<M2>_err        	<M4>            	<M4>_err        	<E>             	<E>_err         	<E2>            	<E2>_err        	<NCluster>      	<NCluster>_err  	<S2>            	<S2>_err        	<S4>            	<S4>_err        	<SM4>           	<SM4>_err       	<C1>            	<C1>_err        	<C2>            	<C2>_err        	<Mk2>           	<Mk2>_err       	<R0>            	<R0>_err        	<R1>            	<R1>_err        	<Rd>            	<Rd>_err        	<R2>            	<R2>_err        	<M2*E>          	<M2*E>_err      	<Mk2*E>         	<Mk2*E>_err     	<Cv>            	<Cv>_err        	<Rp>            	<Rp>_err        	<Qm>            	<Qm>_err        	<Qm_fk>         	<Qm_fk>_err     	<C12>           	<C12>_err       	<Corr/L>        	<Corr/L>_err    	<K>             	<K>_err         	<K_k>           	<K_k>_err       
	1.0             	2.0             	1.0             	0.24            	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	46.54           	0.0358807395000000	0.0000282637711000	0.0358807395000000	0.0000282637711000	0.0020197135800000	0.0000031265360200	0.0000121658710000	0.0000000462900934	-0.1371533920000000	0.0000218383288000	0.0189695458000000	0.0000059608260500	0.5139584740000001	0.0000101173817000	0.0020143998100000	0.0000007559369630	0.0000004540713270	0.0000000015232038	0.0000120826008000	0.0000000087765132	0.0190342697000000	0.0000103562864000	0.0131158205000000	0.0000048219090500	0.0014623664200000	0.0000016095451400	0.9977376730000000	0.0000655766257000	0.0022569556300000	0.0000648384807000	0.0001127940700000	0.0000120607115000	0.0000053711462000	0.0000026428291600	-0.0002819456730000	0.0000004608501930	-0.0002031433310000	0.0000002435601100	0.0373931695000000	0.0000440232454000	-1.9954699800000000	0.0001319646150000	0.3353021690000000	0.0005956073870000	0.3358388350000000	0.0000261188616000	0.6890635000000001	0.0002825757950000	0.0982945299000000	0.0003290848510000	10.0084449000000006	0.0895488250000000	7.2119066800000002	0.0484762882000000
	1.0             	2.0             	1.0             	0.25            	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	44.62           	0.0414300211000000	0.0000286269662000	0.0414300211000000	0.0000286269662000	0.0026892166000000	0.0000027916101500	0.0000214414101000	0.0000000553377448	-0.1470939110000000	0.0000160163876000	0.0218049854000000	0.0000047543560600	0.4924334880000000	0.0000147579734000	0.0026824551500000	0.0000010547972200	0.0000014526894800	0.0000000052798698	0.0000213199440000	0.0000000174750223	0.0249045033000000	0.0000125716319000	0.0162633340000000	0.0000047144572100	0.0017611854200000	0.0000027306467300	0.9948100410000000	0.0000781276731000	0.0051686652500000	0.0000782109692000	0.0002521573460000	0.0000163318009000	0.0000212932870000	0.0000050053207300	-0.0004038223890000	0.0000004419693030	-0.0002626013770000	0.0000004242698230	0.0431018826000000	0.0000678580900000	-1.9895987900000001	0.0001564124300000	0.3372859280000000	0.0005291453550000	0.3375039660000000	0.0000394930994000	0.6530278400000000	0.0002775686490000	0.1155775010000000	0.0002068926880000	12.5733610999999996	0.0692693625000000	8.2370147100000004	0.0407053722000000
	1.0             	2.0             	1.0             	0.26            	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	43.28           	0.0500819304000000	0.0000593795284000	0.0500819304000000	0.0000593795284000	0.0039154570400000	0.0000087116542900	0.0000448381628000	0.0000002350273290	-0.1581796830000000	0.0000219788979000	0.0252049199000000	0.0000071238186500	0.4704683600000000	0.0000126853688000	0.0039216822500000	0.0000026323973000	0.0000061718931400	0.0000000296729858	0.0000450532962000	0.0000000642541387	0.0345531640000000	0.0000249775113000	0.0207294640000000	0.0000080744592500	0.0021819185100000	0.0000030792750600	0.9860166360000000	0.0001436547600000	0.0137442237000000	0.0001391306160000	0.0009819778190000	0.0000343322234000	0.0002391404810000	0.0000179189089000	-0.0006358774960000	0.0000014829175500	-0.0003502748520000	0.0000005274783320	0.0509775320000000	0.0000991809863000	-1.9717941299999999	0.0002933747540000	0.3419141830000000	0.0005811782690000	0.3413644060000000	0.0000890861030000	0.5999295480000000	0.0004137888380000	0.1419194900000000	0.0003397338810000	17.2940277999999985	0.0960712948000000	9.6484367599999992	0.0709319442000000
	1.0             	2.0             	1.0             	0.27            	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	45.1            	0.0666870117000000	0.0000554601083000	0.0666870117000000	0.0000554601083000	0.0068742521600000	0.0000131790118000	0.0001338450670000	0.0000007001031310	-0.1714967240000000	0.0000201645846000	0.0296250438000000	0.0000070218035700	0.4474760790000000	0.0000153418072000	0.0068763811200000	0.0000077657569200	0.0000412634392000	0.0000002811296150	0.0001339868030000	0.0000003656420950	0.0532440167000000	0.0000438068267000	0.0271178130000000	0.0000123225928000	0.0027979693200000	0.0000033321057800	0.9532583150000000	0.0002142662450000	0.0438159645000000	0.0001832238190000	0.0036762749400000	0.0000627681849000	0.0029257206200000	0.0000592451161000	-0.0012246923000000	0.0000026075689000	-0.0004872640160000	0.0000006265280980	0.0638754234000000	0.0001372058950000	-1.9035909099999999	0.0004678120970000	0.3530600250000000	0.0006983747430000	0.3529050330000000	0.0003063818180000	0.5093119320000000	0.0004758266730000	0.1921786940000000	0.0003552630390000	27.2781999999999982	0.1582688630000000	10.8643909000000001	0.0683693838000000
	1.0             	2.0             	1.0             	0.28            	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	44.18           	0.1131234540000000	0.0001537485190000	0.1131234540000000	0.0001537485190000	0.0187658678000000	0.0000498323139000	0.0008446445870000	0.0000047793720200	-0.1909206830000000	0.0000360920794000	0.0367771603000000	0.0000143842513000	0.4214596930000000	0.0000259459963000	0.0187694092000000	0.0000417793914000	0.0005628637110000	0.0000034818082100	0.0008448818350000	0.0000038138419400	0.1046896120000000	0.0001378021710000	0.0339710769000000	0.0000144297657000	0.0036263035600000	0.0000044826794400	0.7869941150000000	0.0006402272260000	0.1605307830000000	0.0004006666650000	0.0163965595000000	0.0000794915016000	0.0524751019000000	0.0004138048240000	-0.0038259973100000	0.0000115324502000	-0.0006999774500000	0.0000008795195250	0.1048327420000000	0.0003308962160000	-1.5215131300000000	0.0016284904500000	0.4169301520000000	0.0006795330640000	0.4169704080000000	0.0003880496100000	0.3244932940000000	0.0005022561260000	0.3253262940000000	0.0006097450610000	53.0840205000000012	0.2492694700000000	8.6308116199999994	0.0853676899000000
	1.0             	2.0             	1.0             	0.28125         	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	100.0           	0.1255525590000000	0.0001389491080000	0.1255525590000000	0.0001389491080000	0.0226758015000000	0.0000455063561000	0.0011689224100000	0.0000044681510500	-0.1946502280000000	0.0000360697234000	0.0382546315000000	0.0000145776623000	0.4175343700000000	0.0000227227152000	0.0226767662000000	0.0000390198240000	0.0008415752010000	0.0000035636413200	0.0011699578200000	0.0000038168206500	0.1180680850000000	0.0001243116920000	0.0341997122000000	0.0000131031707000	0.0037084753800000	0.0000032464451500	0.7352085000000000	0.0004792814110000	0.1872775000000000	0.0003420902270000	0.0191655000000000	0.0001045528700000	0.0775140000000000	0.0002336353430000	-0.0047353909400000	0.0000108597156000	-0.0007280827580000	0.0000007058457390	0.1185581090000000	0.0002643945290000	-1.3929030000000000	0.0011436647200000	0.4398854650000000	0.0003670818840000	0.4395335600000000	0.0002318252550000	0.2896609360000000	0.0003703466560000	0.3600807570000000	0.0004915614540000	58.0809405999999981	0.1485225960000000	6.8779000899999998	0.0782898631000000
	1.0             	2.0             	1.0             	0.2825          	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	100.0           	0.1403550400000000	0.0001375321290000	0.1403550400000000	0.0001375321290000	0.0276676925000000	0.0000473698524000	0.0016361633500000	0.0000051702022100	-0.1988874960000000	0.0000310443796000	0.0399721878000000	0.0000130364239000	0.4133585530000000	0.0000185780043000	0.0276815526000000	0.0000416994920000	0.0012583297700000	0.0000045195542900	0.0016384092900000	0.0000047688032400	0.1339246460000000	0.0001220604820000	0.0340497295000000	0.0000166038073000	0.0037619984200000	0.0000026539335700	0.6741525000000000	0.0004990121160000	0.2127235000000000	0.0002896697530000	0.0218750000000000	0.0000899751428000	0.1131240000000000	0.0003336476240000	-0.0059274791400000	0.0000114867064000	-0.0007522891680000	0.0000005997902630	0.1359689790000000	0.0002803051480000	-1.2351810000000001	0.0012884966600000	0.4678635590000000	0.0004870636190000	0.4676904350000000	0.0003241312150000	0.2542454320000000	0.0003189839530000	0.4013617020000000	0.0004259534670000	62.8768547000000027	0.1523000630000000	4.4364885300000001	0.0724427963000000
	1.0             	2.0             	1.0             	0.28375         	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	100.0           	0.1590101250000000	0.0001784688380000	0.1590101250000000	0.0001784688380000	0.0344405590000000	0.0000697526561000	0.0023538939800000	0.0000083018484300	-0.2040176890000000	0.0000403736167000	0.0421068053000000	0.0000171539362000	0.4087446930000000	0.0000261775462000	0.0344400510000000	0.0000639487826000	0.0019150055300000	0.0000072436605600	0.0023532283600000	0.0000074708897300	0.1536583920000000	0.0001744475940000	0.0333246166000000	0.0000242006362000	0.0037801260800000	0.0000038858014800	0.5978760000000000	0.0006889933160000	0.2375260000000000	0.0003126780760000	0.0244245000000000	0.0001434545130000	0.1645980000000000	0.0004962281950000	-0.0075932955700000	0.0000171627261000	-0.0007720169910000	0.0000008186786550	0.1594803340000000	0.0003273437120000	-1.0311539999999999	0.0018415924700000	0.5039105880000000	0.0004502418480000	0.5040382530000000	0.0003771821230000	0.2168746920000000	0.0003898490720000	0.4534511990000000	0.0006370558690000	67.4107326000000029	0.1221876060000000	0.8716227560000001	0.0782653680000000
	1.0             	2.0             	1.0             	0.285           	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	100.0           	0.1815874300000000	0.0001502601730000	0.1815874300000000	0.0001502601730000	0.0432728303000000	0.0000614180768000	0.0034105241500000	0.0000079530257500	-0.2101109590000000	0.0000356440643000	0.0447173288000000	0.0000155236885000	0.4036544140000000	0.0000222703854000	0.0432614060000000	0.0000542491701000	0.0029092071200000	0.0000069927320500	0.0034088320700000	0.0000071547247300	0.1773142010000000	0.0001345624520000	0.0319197278000000	0.0000189811889000	0.0037430944600000	0.0000039253500900	0.5098860000000000	0.0005207471350000	0.2555335000000000	0.0002905423920000	0.0261450000000000	0.0001186891120000	0.2345805000000000	0.0004510376780000	-0.0098394464400000	0.0000155889433000	-0.0007827859680000	0.0000008198454200	0.1898750890000000	0.0003937159750000	-0.7851915000000000	0.0014382422200000	0.5490469380000000	0.0004723080280000	0.5490294650000000	0.0003484527990000	0.1800178870000000	0.0002232412750000	0.5174175070000000	0.0006117120650000	70.7406450000000007	0.1329750620000000	-4.0260786000000000	0.0899482598000000
	1.0             	2.0             	1.0             	0.28625         	64.0            	20.0            	20000.0         	1x               	1.0             	100.0           	20.0            	100.0           	0.2090366050000000	0.0002712960280000	0.2090366050000000	0.0002712960280000	0.0548607440000000	0.0001191666820000	0.0049759094900000	0.0000179937202000	-0.2175620720000000	0.0000690466415000	0.0480007044000000	0.0000312423000000	0.3979035670000000	0.0000352588558000	0.0548502444000000	0.0001067415370000	0.0044129401700000	0.0000159608652000	0.0049746463600000	0.0000161276157000	0.2058716730000000	0.0002484635110000	0.0297149524000000	0.0000334108794000	0.0036497410500000	0.0000029441441300	0.4098580000000000	0.0009049148260000	0.2620090000000000	0.0005041704490000	0.0266585000000000	0.0001058804560000	0.3281330000000000	0.0008635541920000	-0.0128904751000000	0.0000321821684000	-0.0007849705810000	0.0000006653342500	0.2240109700000000	0.0006372369350000	-0.4915830000000000	0.0025772130100000	0.6048544970000000	0.0006371242460000	0.6047765190000000	0.0005404923270000	0.1443372560000000	0.0003338165960000	0.5964103490000000	0.0007537222850000	71.2913822000000010	0.1618735550000000	-10.1842109999999995	0.1052137300000000
