#	1               	2               	3               	4               	5               	6               	7               	8               	9               	10              	11              	12              	13              	14              	15              	16              	17              	18              	19              	20              	21              	22              	23              	24              	25              	26              	27              	28              	29              	30              	31              	32              	33              	34              	35              	36              	37              	38              	39              	40              	41              	42              	43              	44              	45              	46              	47              	48              	49              	50              	51              	52              	53              	54              	55              	56              	57              	58              	59              	60              	61              	62              	63              	64              	65              	66              	67              	68              	69              	70              	71              	72              	73              	74              
#	N               	D               	sigma           	beta            	L               	N_Therm         	N_Total         	Seed            	N_Measure       	N_Each          	NBlock          	Status          	<M>             	<M>_err         	<absM>          	<absM>_err      	<M2>            	<M2>_err        	<M4>            	<M4>_err        	<E>             	<E>_err         	<E2>            	<E2>_err        	<NCluster>      	<NCluster>_err  	<S2>            	<S2>_err        	<S4>            	<S4>_err        	<SM4>           	<SM4>_err       	<C1>            	<C1>_err        	<C2>            	<C2>_err        	<Mk2>           	<Mk2>_err       	<R0>            	<R0>_err        	<R1>            	<R1>_err        	<Rd>            	<Rd>_err        	<R2>            	<R2>_err        	<Rx>            	<Rx>_err        	<S1>            	<S1>_err        	<M2*E>          	<M2*E>_err      	<Mk2*E>         	<Mk2*E>_err     	<R*E>           	<R*E>_err       	<Cv>            	<Cv>_err        	<Rp>            	<Rp>_err        	<Qm>            	<Qm>_err        	<Qm_fk>         	<Qm_fk>_err     	<C12>           	<C12>_err       	<Corr/L>        	<Corr/L>_err    	<K>             	<K>_err         	<K_k>           	<K_k>_err       	<R_k>           	<R_k>_err       
	1.0             	2.0             	1.75            	0.329136        	8.0             	30.0            	50000.0         	20x               	1.0             	100.0           	20.0            	100.0           	0.5403854512252471	0.0000484246448078	0.5403854512252471	0.0000484246448078	0.3502274533639757	0.0000498504229439	0.1808170729383261	0.0000392607432303	-0.6111605942888461	0.0000470470276798	0.4272181653289989	0.0000602570719197	0.2889880249367133	0.0000171390830632	0.3502315020070071	0.0000402853014334	0.1498209566532782	0.0000321328456683	0.1808284152855983	0.0000313430374931	0.5322135222601440	0.0000411213928817	0.0998565757966156	0.0000094531759673	0.0281013277209930	0.0000044642369386	0.4716492445847211	0.0000743023527320	0.3092396790143454	0.0000471643196725	0.0319457554364573	0.0000168778602940	0.2191117861629415	0.0000581723791522	0.3897040483206471	0.0000692005123458	0.1596116930043306	0.0000050880937018	-0.2644828244422586	0.0000508169969956	-0.0149417568482084	0.0000021821317366	-0.2855133306887091	0.0000626469195157	0.3723228035093611	0.0000646518113334	-0.7241815397868355	0.0001960304957019	0.6783539938714040	0.0000564413464331	0.6783306167079474	0.0000432947176160	0.1876234545605871	0.0000309667571909	0.5529795411468947	0.0000822546506002	9.2172162079430731	0.0015652697647885	-5.0854180295505662	0.0018886836479274	-3.0300556891380448	0.0007576203223928
	1.0             	2.0             	1.75            	0.329136        	16.0            	30.0            	50000.0         	20x               	1.0             	100.0           	20.0            	100.0           	0.4530521542451561	0.0000447736270607	0.4530521542451561	0.0000447736270607	0.2459555772006248	0.0000391363273223	0.0894065342960353	0.0000222926466620	-0.5574892024411264	0.0000294887291175	0.3266563298621711	0.0000340725335749	0.2871145959093631	0.0000109346635694	0.2459625931061442	0.0000336257530348	0.0766790596639693	0.0000190809382315	0.0894094483013665	0.0000189882759766	0.4471812490352544	0.0000400618622519	0.0752165934789765	0.0000077111650958	0.0183227946327589	0.0000029807865697	0.4596935436028020	0.0000822411683321	0.3017308304556401	0.0000469198426659	0.0285950715530624	0.0000161927353493	0.2385835813975859	0.0000657246904116	0.4037668134002368	0.0000777935207612	0.0754435736060070	0.0000024709744732	-0.1553579431869901	0.0000309333030507	-0.0096176256862946	0.0000014946548246	-0.2527880568492254	0.0000564458248157	0.4398752830489744	0.0000920531597568	-0.6808161628438280	0.0002223191007362	0.6766057229305077	0.0000612489940029	0.6766368738574976	0.0000491956793782	0.1682042251028421	0.0000310946610555	0.5645921665323187	0.0000874231178234	18.9844700579231009	0.0039396434942836	-8.3421284448769057	0.0041301258468016	-7.0882084302905248	0.0018572099388301
	1.0             	2.0             	1.75            	0.329136        	32.0            	30.0            	50000.0         	20x               	1.0             	100.0           	20.0            	100.0           	0.3869362933408976	0.0000416978170144	0.3869362933408976	0.0000416978170144	0.1780903293985307	0.0000303437329233	0.0462081213291557	0.0000120974669889	-0.5375052483356244	0.0000172519394038	0.2936609418117023	0.0000188511750210	0.2883719312615929	0.0000064527658882	0.1780858314101447	0.0000267574881060	0.0407167967541003	0.0000106540884242	0.0462076295762511	0.0000105596663828	0.3827605806218695	0.0000380699147339	0.0587878228027509	0.0000073130684133	0.0124918876230191	0.0000020886540591	0.4465498014902441	0.0000980748628873	0.2998429576503308	0.0000511595391469	0.0266624462864727	0.0000152365571379	0.2536554065333660	0.0000745702761155	0.4168618540406273	0.0000857757853444	0.0351206320334719	0.0000010756945964	-0.1024346152606000	0.0000199291729317	-0.0065089928001023	0.0000010535382737	-0.2397611626682302	0.0000531767761489	0.5268143308014602	0.0001290067888941	-0.6394564468986429	0.0002626475644289	0.6863974167185559	0.0000700301629469	0.6863707456716085	0.0000592510442170	0.1535877768448462	0.0000331081647196	0.5804168848795462	0.0000974088506130	38.5838930635081070	0.0099207937812266	-16.8680925787009137	0.0099405207620409	-16.0765435429944716	0.0048031024894771
	1.0             	2.0             	1.75            	0.329136        	64.0            	30.0            	50000.0         	20x               	1.0             	100.0           	20.0            	100.0           	0.3349146834192587	0.0000387192300482	0.3349146834192587	0.0000387192300482	0.1321744449045950	0.0000247071590272	0.0249483125413060	0.0000073152384850	-0.5295698768020627	0.0000112049291855	0.2818511692021269	0.0000119408845324	0.2895025271393754	0.0000042489137297	0.1321791591291385	0.0000224198928756	0.0223761315695803	0.0000066551033612	0.0249496356119800	0.0000066255670755	0.3318794617508791	0.0000360695000917	0.0476922458649459	0.0000063116549858	0.0087823699056515	0.0000016003898046	0.4324169010450062	0.0001032221915117	0.3015339507986142	0.0000504993439954	0.0258603675016892	0.0000157224327719	0.2660333058196984	0.0000883804381727	0.4298034128364608	0.0000972780024578	0.0162657318307905	0.0000004823798645	-0.0724967677074308	0.0000147532611233	-0.0045713730781266	0.0000008102707137	-0.2362311753105256	0.0000562845420554	0.6242468434994277	0.0001669012873522	-0.5988029508225563	0.0002857219420578	0.7002486390753845	0.0000724443899263	0.7002648323087910	0.0000629505477580	0.1437021541058246	0.0000332520015100	0.5967986605089384	0.0001055351864661	77.5057517502511502	0.0230872530150796	-37.0458090683424501	0.0243329910603419	-35.3119260160844135	0.0112625744389165
	1.0             	2.0             	1.75            	0.329136        	128.0           	30.0            	50000.0         	20x               	1.0             	100.0           	20.0            	100.0           	0.2927706000805608	0.0000371417357775	0.2927706000805608	0.0000371417357775	0.1000420006323248	0.0000203214015736	0.0139994931732513	0.0000044480324832	-0.5262980065516459	0.0000068937801153	0.2774007516227617	0.0000072754259733	0.2901703411836011	0.0000025022025370	0.1000386925115738	0.0000187970849020	0.0126903036930535	0.0000041772054542	0.0139992171917014	0.0000041307573407	0.2904489444649621	0.0000350978474322	0.0397900961056014	0.0000066002276517	0.0063029068801755	0.0000013176223691	0.4178719106332935	0.0001199253914816	0.3049692466640610	0.0000593925137647	0.0257524676588918	0.0000165041884295	0.2771772816117482	0.0001014970940891	0.4425684873953603	0.0001138318427261	0.0075426195343142	0.0000002215644918	-0.0535960420813460	0.0000114481893402	-0.0032852526242903	0.0000006761052186	-0.2375489740688849	0.0000629471054016	0.7298263533561506	0.0002101495609393	-0.5585569917804918	0.0003317664068659	0.7149152491173426	0.0000818953319572	0.7148855865635387	0.0000718808604954	0.1369956217185690	0.0000380875585579	0.6138282398533492	0.0001230488646799	154.6526286513990840	0.0511938232948366	-83.0536222979523728	0.0581118186704211	-75.8036822832581407	0.0252916177570570
	1.0             	2.0             	1.75            	0.329136        	256.0           	30.0            	50000.0         	20x               	1.0             	100.0           	20.0            	84.21           	0.2575175662851907	0.0000377854141151	0.2575175662851907	0.0000377854141151	0.0767422357310901	0.0000180855789000	0.0080864492054938	0.0000029465866629	-0.5248738695931310	0.0000044385682766	0.2756107798871068	0.0000046586509233	0.2905288610494219	0.0000016069889517	0.0767386702455760	0.0000169857513883	0.0073754246380972	0.0000028079097132	0.0080861738594102	0.0000027682613334	0.2556769624003309	0.0000363123059503	0.0338626347785505	0.0000065999140875	0.0046067952400120	0.0000011115849211	0.4041581777085749	0.0001421358512726	0.3087423753846935	0.0000615519451622	0.0259602176849091	0.0000179958885345	0.2870227677966435	0.0001209940993976	0.4543873238381870	0.0001325583347562	0.0035130854217423	0.0000001279755953	-0.0406392966316842	0.0000098408891850	-0.0024050020601202	0.0000005722349652	-0.2409292215406899	0.0000714349619436	0.8394116205630439	0.0003111887044230	-0.5212706397394173	0.0003973778741363	0.7282614954739997	0.0000945317015394	0.7282325186022589	0.0000860597786321	0.1324401569582101	0.0000434770087662	0.6298063501828127	0.0001494971977848	307.0127266039167466	0.1398430008467227	-184.9684026235040335	0.1441383211588731	-159.4925574861018447	0.0688103463686093
	1.0             	2.0             	1.75            	0.329136        	512.0           	30.0            	50000.0         	20x               	1.0             	100.0           	20.0            	12.14           	0.2275450629137890	0.0000822185565392	0.2275450629137890	0.0000822185565392	0.0594829597843928	0.0000348428710675	0.0047815124008098	0.0000044006353893	-0.5242337862935333	0.0000063747916908	0.2748546011345619	0.0000066883754407	0.2907112911025849	0.0000023020220181	0.0594907975684002	0.0000328640089327	0.0043782735905111	0.0000042273831390	0.0047822910033132	0.0000041536443495	0.2260793895318881	0.0000794569298065	0.0291622705193656	0.0000152623329096	0.0034156903234741	0.0000023489383684	0.3913509782888591	0.0003424233770170	0.3121063052379757	0.0001539590177473	0.0263064349753433	0.0000415391137784	0.2962807708833952	0.0003185293786496	0.4656692337888540	0.0003315644020795	0.0016455535523035	0.0000001557106101	-0.0313208676439174	0.0000186547594380	-0.0017853353759026	0.0000012194253880	-0.2453824453521343	0.0001765384707596	0.9533123722096862	0.0009936432270208	-0.4864672092240268	0.0009817695183290	0.7399177716201124	0.0002290544563515	0.7400378499624395	0.0002095393361497	0.1289801211703430	0.0001102889813558	0.6448676964177541	0.0004062066167588	608.4842496192468388	0.7389668966397720	-405.8186535743378158	0.8573178967935574	-331.4757768076980824	0.3767599307683933
	1.0             	2.0             	1.75            	0.329136        	1024.0          	30.0            	50000.0         	40x               	1.0             	100.0           	20.0            	3.02            	0.2018201754916849	0.0000733125740409	0.2018201754916849	0.0000733125740409	0.0464998734092744	0.0000271067790958	0.0028823947472144	0.0000026042220552	-0.5239357266378519	0.0000034915679478	0.2745180503162855	0.0000036589164132	0.2908031216298499	0.0000012436797871	0.0464990627585928	0.0000258596378667	0.0026451444501124	0.0000025242220369	0.0028824435385411	0.0000024832632416	0.2005857405576638	0.0000716266778208	0.0253314599826017	0.0000130898494221	0.0025595271756503	0.0000016656248881	0.3797786252522404	0.0003558847109553	0.3150368607597350	0.0001445232667958	0.0266190409467553	0.0000392561455612	0.3052067558564117	0.0003159979157182	0.4760531711007349	0.0003307763340703	0.0007760931062830	0.0000000633066317	-0.0244162613797131	0.0000143622317386	-0.0013388949541679	0.0000008671824319	-0.2500705822742775	0.0001747705754009	1.0690799589904725	0.0011089754510005	-0.4543637332039107	0.0010075445724315	0.7501125726088194	0.0002353278929411	0.7500828572972792	0.0002179965245670	0.1262819857371288	0.0001084045774188	0.6594535253153888	0.0004065958006417	1203.4709012482544495	1.5459597286093134	-875.2726806315386057	1.6957662647007108	-681.6309447350716937	0.7614826279049459
	1.0             	2.0             	1.75            	0.329136        	2048.0          	30.0            	50000.0         	40x               	1.0             	100.0           	20.0            	2.07            	0.1791284710897493	0.0001241080720349	0.1791284710897493	0.0001241080720349	0.0364589081261044	0.0000407610056826	0.0017542636527801	0.0000030403709741	-0.5237821525725371	0.0000037233854703	0.2743503496121676	0.0000039009820297	0.2908527726478564	0.0000013214403151	0.0364556044592291	0.0000387838446761	0.0016119470855883	0.0000029638126285	0.0017542674121859	0.0000029103341260	0.1780757471228063	0.0001205498145100	0.0221728662380844	0.0000227837695110	0.0019421388929261	0.0000026327902288	0.3716418824377191	0.0006984231325943	0.3170815132363716	0.0002769605535208	0.0268863555639828	0.0000773596155990	0.3112346601473703	0.0006440335072804	0.4831800014676424	0.0006718738045176	0.0003682144625114	0.0000000595432808	-0.0191172058705210	0.0000214840291371	-0.0010164008448905	0.0000013741004232	-0.2534115650491149	0.0003535344463988	1.1851993551579205	0.0025306238057543	-0.4321276900891921	0.0020042127150253	0.7578809429639555	0.0004424657960953	0.7577638511184099	0.0004076400096861	0.1244977635440300	0.0002088179856108	0.6708768280735811	0.0008388398519887	2381.2381082713422984	6.1405645980613945	-1852.3537531554359248	7.0809394532581171	-1391.4704153583068091	3.3283165776146446
	1.0             	2.0             	1.75            	0.329136        	4096.0          	30.0            	50000.0         	40x               	1.0             	100.0           	20.0            	0.42            	0.1592094582040507	0.0001902377124951	0.1592094582040507	0.0001902377124951	0.0286937647093292	0.0000554802779888	0.0010775240336828	0.0000032374237118	-0.5237071947604083	0.0000035982871823	0.2742699394919427	0.0000037689588539	0.2908782894966226	0.0000012798787463	0.0286932460978574	0.0000534750502368	0.0009906444842339	0.0000031753307348	0.0010774892147914	0.0000031235295567	0.1583242867072249	0.0001876299385397	0.0195138414216782	0.0000345960503366	0.0014937948592882	0.0000034077032450	0.3644185124775930	0.0012021328587938	0.3192528763760832	0.0004470319449672	0.0272421377604568	0.0001280017915173	0.3159614757656630	0.0011338565722012	0.4898961589535709	0.0011722424594906	0.0001758556461134	0.0000000495921049	-0.0150351597206926	0.0000291549255738	-0.0007819653663680	0.0000017807368103	-0.2567293178044510	0.0006155186485277	1.2990040399831757	0.0047785902613328	-0.4129055324331216	0.0034930076071286	0.7639853850766786	0.0007603578969271	0.7639825943254418	0.0007119855564996	0.1231945334339963	0.0003610011427627	0.6788146993372806	0.0014431384287576	4714.3306903771817815	22.3489898370019375	-3872.5372884674893612	25.0751717697665200	-2813.5191670408753453	12.0007875844706433
