#	1               	2               	3               	4               	5               	6               	7               	8               	9               	10              	11              	12              	13              	14              	15              	16              	17              	18              	19              	20              	21              	22              	23              	24              	25              	26              	27              	28              	29              	30              	31              	32              	33              	34              	35              	36              	37              	38              	39              	40              	41              	42              	43              	44              	45              	46              	47              	48              	49              	50              	51              	52              	53              	54              	55              	56              	57              	58              	59              	60              	61              	62              	63              	64              	65              	66              	67              	68              	69              	70              	71              	72              	73              	74              
#	N               	D               	sigma           	beta            	L               	N_Therm         	N_Total         	Seed            	N_Measure       	N_Each          	NBlock          	Status          	<M>             	<M>_err         	<absM>          	<absM>_err      	<M2>            	<M2>_err        	<M4>            	<M4>_err        	<E>             	<E>_err         	<E2>            	<E2>_err        	<NCluster>      	<NCluster>_err  	<S2>            	<S2>_err        	<S4>            	<S4>_err        	<SM4>           	<SM4>_err       	<C1>            	<C1>_err        	<C2>            	<C2>_err        	<Mk2>           	<Mk2>_err       	<R0>            	<R0>_err        	<R1>            	<R1>_err        	<Rd>            	<Rd>_err        	<R2>            	<R2>_err        	<R >            	<R >_err        	<S1>            	<S1>_err        	<M2*E>          	<M2*E>_err      	<Mk2*E>         	<Mk2*E>_err     	<R*E>           	<R*E>_err       	<Cv>            	<Cv>_err        	<Rp>            	<Rp>_err        	<Qm>            	<Qm>_err        	<Qm_fk>         	<Qm_fk>_err     	<C12>           	<C12>_err       	<Corr/L>        	<Corr/L>_err    	<K>             	<K>_err         	<K_k>           	<K_k>_err       	<R_k>           	<R_k>_err       
	1.0             	2.0             	2.0             	0.344439        	8.0             	30.0            	50000.0         	20                	1.0             	100.0           	20.0            	100.0           	0.5946364870045610	0.0000508540020063	0.5946364870045610	0.0000508540020063	0.4102170312869856	0.0000544970356857	0.2314439480099994	0.0000463781690408	-0.7190486828876864	0.0000517308643410	0.5766986639378704	0.0000764096798007	0.2557577221702306	0.0000175627009020	0.4101647332316439	0.0000445209625398	0.1991189558560635	0.0000391196203419	0.2314083086842623	0.0000375289747147	0.5885747255973183	0.0000433087626325	0.0944857994197258	0.0000110031583592	0.0264143378231556	0.0000050667847949	0.3998045565168746	0.0000766143009111	0.3237642044162622	0.0000478809699264	0.0323936913767042	0.0000176062980184	0.2764369164908047	0.0000620734271880	0.4545118746554561	0.0000717963687641	0.1646799166923483	0.0000051052500408	-0.3510268430164321	0.0000624197326692	-0.0161471871659474	0.0000026671688702	-0.3788546978856683	0.0000718448856451	0.4531147741030581	0.0000811634383117	-0.5231761341481017	0.0002050531432024	0.7270379068971020	0.0000597075055547	0.7269940097672973	0.0000461537671029	0.1605337389333187	0.0000296453974725	0.6225464858340501	0.0001007520153300	8.7484672781569603	0.0017724223969630	-6.8946911883510351	0.0020939876874637	-3.3310751649553598	0.0008542044642398
	1.0             	2.0             	2.0             	0.344439        	16.0            	30.0            	50000.0         	20                	1.0             	100.0           	20.0            	100.0           	0.5203001997808764	0.0000469928955135	0.5203001997808764	0.0000469928955135	0.3113088437551646	0.0000443534255667	0.1313774287286308	0.0000288179866613	-0.6737618377055927	0.0000318986997291	0.4721279296121382	0.0000437020491154	0.2517727636306553	0.0000107268690984	0.3113216683846201	0.0000381734161279	0.1167997047570394	0.0000254743537111	0.1313891443554854	0.0000248713690405	0.5162364418061582	0.0000413736637827	0.0717452711412059	0.0000092551824954	0.0178589657893217	0.0000034181368408	0.3745347744660751	0.0000791579150596	0.3171781504225625	0.0000480225914327	0.0291644754964503	0.0000154766222960	0.3083514161822221	0.0000739076128655	0.4814975070730196	0.0000795355372225	0.0791579589514836	0.0000022501278273	-0.2313610137608737	0.0000407374416226	-0.0111554117146491	0.0000019401610540	-0.3549781254253307	0.0000674566146406	0.5520471780275916	0.0001192676331365	-0.4407519778453800	0.0002216823812765	0.7376589839296732	0.0000622327096464	0.7376681739924519	0.0000493714823007	0.1389792680254666	0.0000281985923861	0.6493107751762596	0.0001059382204843	17.7755180486226934	0.0042367502290664	-12.5742371991982296	0.0047645263666652	-7.8241189049049726	0.0021673450912414
	1.0             	2.0             	2.0             	0.344439        	32.0            	30.0            	50000.0         	20                	1.0             	100.0           	20.0            	100.0           	0.4628450500963033	0.0000487262231966	0.4628450500963033	0.0000487262231966	0.2433118428092857	0.0000402076188659	0.0782641235917474	0.0000194796792158	-0.6575519005759455	0.0000210486439058	0.4378574069253507	0.0000277181506025	0.2521549573785393	0.0000070400792548	0.2433070621567506	0.0000357267167963	0.0712054734777881	0.0000178723197461	0.0782617873536685	0.0000173870565413	0.4600478890813458	0.0000441782138067	0.0569497004684515	0.0000096383649596	0.0126360714762139	0.0000027190444661	0.3503137229981382	0.0000971787790469	0.3160398845093541	0.0000486722829086	0.0275835502701997	0.0000160589716565	0.3335927710835014	0.0000930973818981	0.5054018989914084	0.0000960786700785	0.0376955301091191	0.0000009442816533	-0.1683473747888009	0.0000316030769072	-0.0079805438823175	0.0000016052166573	-0.3494219452390759	0.0000721993445770	0.6663475825967645	0.0001571515949774	-0.3670127962284349	0.0002793189774641	0.7563932866918857	0.0000722437791099	0.7564014009646202	0.0000607130158671	0.1237897901797653	0.0000321629904318	0.6810977700704798	0.0001294619299591	35.1838859017276206	0.0097628349914032	-26.6150975989032794	0.0118616742249702	-17.5055937564299953	0.0051630243387280
	1.0             	2.0             	2.0             	0.344439        	64.0            	30.0            	50000.0         	20                	1.0             	100.0           	20.0            	100.0           	0.4156152621669888	0.0000458595779276	0.4156152621669888	0.0000458595779276	0.1939097583169926	0.0000338754165605	0.0484963505269673	0.0000129032420403	-0.6508722311225771	0.0000131069790194	0.4252508185076040	0.0000170565244194	0.2530149949459107	0.0000043247406155	0.1939092949380801	0.0000308388593008	0.0447454385644164	0.0000121199378632	0.0484948351308518	0.0000118225808635	0.4135922990867248	0.0000424417449230	0.0471938189124588	0.0000088277347449	0.0092278155459919	0.0000024721840458	0.3286892992268258	0.0001115986437107	0.3175433724235820	0.0000523344353908	0.0270392013823142	0.0000153096200143	0.3537809476593959	0.0001091443901842	0.5259888794231140	0.0001116735939102	0.0179886456051221	0.0000005101114528	-0.1294562983120617	0.0000244853837775	-0.0058740376818186	0.0000015171058401	-0.3515378015780130	0.0000783267048659	0.7853837302193873	0.0002190107094127	-0.3035974479704808	0.0003244728151596	0.7753500272075559	0.0000767389365405	0.7753596545018127	0.0000662588862692	0.1141076900309215	0.0000324054861858	0.7123051401940655	0.0001558853333745	68.5486192094974456	0.0242068772536798	-58.6821901020473575	0.0289248623420770	-37.6242991222504912	0.0124324986572458
	1.0             	2.0             	2.0             	0.344439        	128.0           	30.0            	50000.0         	20                	1.0             	100.0           	20.0            	100.0           	0.3753706673185656	0.0000389281792839	0.3753706673185656	0.0000389281792839	0.1566397521430492	0.0000260393902169	0.0309893537040498	0.0000080231945772	-0.6478702505945836	0.0000075995467091	0.4202021328712696	0.0000098503464424	0.2536224684965727	0.0000024782895843	0.1566390626021943	0.0000240173221282	0.0288214451209155	0.0000075895169544	0.0309892456732222	0.0000073950241837	0.3738159499274828	0.0000366313850521	0.0403568229767068	0.0000078975761784	0.0069019588145049	0.0000017762367210	0.3102847542004771	0.0001048638347435	0.3194502183362377	0.0000559642611728	0.0270523236501974	0.0000164615912805	0.3702766914970601	0.0001049851025935	0.5435463609783768	0.0001047319562660	0.0086558311490007	0.0000002461842149	-0.1027511498862943	0.0000179991271355	-0.0044171315680369	0.0000011127152416	-0.3569556473653209	0.0000709684532808	0.9062750663070795	0.0002683222049256	-0.2502874182373139	0.0003053278488957	0.7917438770110199	0.0000700125265884	0.7917468754666882	0.0000620472438706	0.1079592317816930	0.0000310154288065	0.7413747470158771	0.0001556674260233	132.7161594195336818	0.0491541573583615	-129.1727263704162567	0.0740290256554209	-78.7425018016595999	0.0264148944418365
	1.0             	2.0             	2.0             	0.344439        	256.0           	30.0            	50000.0         	20                	1.0             	100.0           	20.0            	100.0           	0.3403060062762736	0.0000362057505246	0.3403060062762736	0.0000362057505246	0.1277519414115881	0.0000218020609690	0.0202718942027355	0.0000054160994129	-0.6464366404577653	0.0000043522733946	0.4180124064947701	0.0000056264840287	0.2539810955156586	0.0000014042997106	0.1277537788815566	0.0000206655711453	0.0189403005238433	0.0000052734085973	0.0202727961264240	0.0000051158821530	0.3390622354765038	0.0000349536485774	0.0351981723665565	0.0000076444975633	0.0052685044963470	0.0000014871401695	0.2947120487529218	0.0001145944080700	0.3211863407497228	0.0000548594937713	0.0272755460812866	0.0000171688980987	0.3840805289257712	0.0001167662307169	0.5583098693009062	0.0001203328695874	0.0042109149918633	0.0000001384994141	-0.0830836029044236	0.0000146055105872	-0.0033833177359587	0.0000009449618121	-0.3633802147142064	0.0000796934902782	1.0268278271912863	0.0003514874262760	-0.2053385068496443	0.0003363447753040	0.8050826092757900	0.0000740590661812	0.8050764813259451	0.0000668442365498	0.1038083428950149	0.0000326950773845	0.7673806863298696	0.0001698548264039	256.5405260701693351	0.1105645949075637	-279.1732357894649112	0.1625736557880642	-161.7463493735795055	0.0639775606348710
	1.0             	2.0             	2.0             	0.344439        	512.0           	30.0            	50000.0         	20                	1.0             	100.0           	20.0            	42.54           	0.3090692374710578	0.0000523595299376	0.3090692374710578	0.0000523595299376	0.1047740236032581	0.0000288043229571	0.0134668020251597	0.0000058159106202	-0.6457013333821798	0.0000039440468374	0.4169670869683679	0.0000050932044082	0.2541844637595225	0.0000012664242443	0.1047702646882372	0.0000272260544055	0.0126138619260130	0.0000056786891121	0.0134668036318362	0.0000055002158648	0.3080227995925687	0.0000502819153916	0.0311242793452587	0.0000109538843711	0.0040940706039381	0.0000018811754465	0.2826345513973565	0.0001817183752433	0.3223524360676489	0.0000818163727026	0.0275162809880055	0.0000252291608999	0.3949869655825024	0.0001981778565011	0.5698681125166364	0.0001880439794036	0.0020722813106828	0.0000000934182880	-0.0678514854470788	0.0000189807611537	-0.0026342762270112	0.0000012013094755	-0.3692174295518342	0.0001232123076106	1.1471899839263815	0.0006220287539662	-0.1702633794924546	0.0005499892910235	0.8151543550205678	0.0001147634722387	0.8151078078671163	0.0001045325336408	0.1010447806868787	0.0000513561041777	0.7892495584460683	0.0002902580973300	497.4915209115981156	0.3610111747707628	-592.7422995005897519	0.5391163408318076	-328.7364418584298846	0.2235470887010857
	1.0             	2.0             	2.0             	0.344439        	1024.0          	30.0            	50000.0         	20                	1.0             	100.0           	20.0            	11.46           	0.2810715685368882	0.0000856585293941	0.2810715685368882	0.0000856585293941	0.0862736545949142	0.0000424966623471	0.0090439871407536	0.0000069863360156	-0.6453171121500654	0.0000041276812063	0.4164443444954712	0.0000053264499815	0.2542963902428547	0.0000013069519426	0.0862598620849847	0.0000406127837660	0.0084831488012191	0.0000068819506539	0.0090433369543939	0.0000066822287576	0.2801533982364836	0.0000834591134354	0.0277715731885011	0.0000176525965848	0.0032299299237990	0.0000028539478977	0.2736385620438419	0.0003506755042574	0.3235601309487362	0.0001885987950714	0.0277050144845395	0.0000492450353096	0.4026988802481526	0.0003768072007507	0.5783982635042008	0.0003724980882974	0.0010312579538005	0.0000001082485183	-0.0557534046799095	0.0000277407960556	-0.0020805368523642	0.0000018320287581	-0.3738827523039272	0.0002422046290049	1.2650120333668378	0.0015846221544930	-0.1445259822471639	0.0010482720083204	0.8229241907972702	0.0002137051080394	0.8227164672471504	0.0001973559164994	0.0991276763333074	0.0000909429044443	0.8070302657865043	0.0005487821524105	966.2199825465760341	1.6514043596704928	-1236.3325991372271346	2.5860061851810285	-662.2613818908768053	1.0539752569347860
	1.0             	2.0             	2.0             	0.344439        	2048.0          	30.0            	50000.0         	40x               	1.0             	100.0           	20.0            	2.04            	0.2557282102024656	0.0001055244479770	0.2557282102024656	0.0001055244479770	0.0712260450714327	0.0000473270860939	0.0061274956772537	0.0000062830367476	-0.6451314863359420	0.0000029207824718	0.4161974253735591	0.0000037684695468	0.2543515134094639	0.0000009189038277	0.0712284522857427	0.0000451456559521	0.0057533372964245	0.0000062198822937	0.0061278941602370	0.0000060021415206	0.2549659584666565	0.0001024984463488	0.0249566111538599	0.0000234394432127	0.0025861337978462	0.0000032798735306	0.2668167224332473	0.0004643214982067	0.3236272203260431	0.0002193584710507	0.0278680390938960	0.0000605013590359	0.4093319000217997	0.0005074834911295	0.5852398616460764	0.0004897764654442	0.0005180435100881	0.0000000676161802	-0.0459824145713412	0.0000307126032719	-0.0016668123635136	0.0000021094033564	-0.3778755516444817	0.0003172779105203	1.3878082504828346	0.0021938287181644	-0.1242825193775575	0.0014042379877890	0.8278558686763283	0.0002857177616459	0.8278665021145004	0.0002662167875486	0.0978755896620237	0.0001299532133532	0.8198216689399205	0.0007981434273162	1902.0350154793561614	4.2009738807604027	-2574.6701770382023824	6.4881020467498880	-1338.4663414767355789	2.7367415744779251
	1.0             	2.0             	2.0             	0.344439        	4096.0          	30.0            	50000.0         	20                	1.0             	100.0           	20.0            	0.5             	0.2323902536939567	0.0003623562200907	0.2323902536939567	0.0003623562200907	0.0587050891229934	0.0001482275375228	0.0041488033068020	0.0000163540393279	-0.6450251311184266	0.0000057273840881	0.4160581680184465	0.0000073883882269	0.2543833678912056	0.0000017941860708	0.0587343401186898	0.0001399327588652	0.0038979649620650	0.0000160265915893	0.0041523865896361	0.0000154763157734	0.2317752664321215	0.0003477898981750	0.0226116867586729	0.0000782481656722	0.0021056650316766	0.0000099847990130	0.2661072344275605	0.0017313870846537	0.3238236117494268	0.0007591851271084	0.0276386767397961	0.0002227811250966	0.4105514852771364	0.0019249576881138	0.5857209437193563	0.0018842429615022	0.0002627349046214	0.0000001196363303	-0.0378791305709567	0.0000959056958331	-0.0013575458484768	0.0000064294806366	-0.3779645722625730	0.0012179770020288	1.5081174128872383	0.0091212440689256	-0.1216989458926655	0.0052921574240841	0.8307839713659297	0.0010456547739078	0.8308629236469183	0.0009589578314089	0.0974705931463057	0.0004820900324872	0.8232710745996127	0.0030135170300980	3752.8964972469866552	32.2541613443249062	-5212.8699552353136824	57.1622377280700746	-2686.0976175496411997	21.4359229399892648
