#	1               	2               	3               	4               	5               	6               	7               	8               	9               	10              	11              	12              	13              	14              	15              	16              	17              	18              	19              	20              	21              	22              	23              	24              	25              	26              	27              	28              	29              	30              	31              	32              	33              	34              	35              	36              	37              	38              	39              	40              	41              	42              	43              	44              	45              	46              	47              	48              	49              	50              	51              	52              	53              	54              	55              	56              	57              	58              	59              	60              	61              	62              	63              	64              	65              	66              
#	N               	D               	sigma           	beta            	L               	N_Therm         	N_Total         	Seed            	N_Measure       	N_Each          	NBlock          	Status          	<M>             	<M>_err         	<absM>          	<absM>_err      	<M2>            	<M2>_err        	<M4>            	<M4>_err        	<E>             	<E>_err         	<E2>            	<E2>_err        	<NCluster>      	<NCluster>_err  	<S2>            	<S2>_err        	<S4>            	<S4>_err        	<SM4>           	<SM4>_err       	<C1>            	<C1>_err        	<C2>            	<C2>_err        	<Mk2>           	<Mk2>_err       	<R0>            	<R0>_err        	<R1>            	<R1>_err        	<Rd>            	<Rd>_err        	<R2>            	<R2>_err        	<M2*E>          	<M2*E>_err      	<Mk2*E>         	<Mk2*E>_err     	<Cv>            	<Cv>_err        	<Rp>            	<Rp>_err        	<Qm>            	<Qm>_err        	<Qm_fk>         	<Qm_fk>_err     	<C12>           	<C12>_err       	<Corr/L>        	<Corr/L>_err    	<K>             	<K>_err         	<K_k>           	<K_k>_err       
	1.0             	2.0             	1.75            	0.32795         	256.0           	10.0            	1000.0          	1001.0          	3x              	100.0           	1000.0          	100.0           	0.1616439446594117	0.0004725655972139	0.1616439446594117	0.0004725655972139	0.0351183515959154	0.0001772379252117	0.0023358214163027	0.0000200249186960	-0.5098888331918855	0.0000571854378605	0.2600777832046692	0.0000584963579707	0.2970728127213093	0.0000214348469041	0.0351208522344375	0.0001595115961400	0.0017967250438881	0.0000173821389617	0.0023383709846250	0.0000181336489981	0.1560692008255507	0.0004445756023445	0.0429892300223224	0.0000652881667241	0.0056812946467907	0.0000151851279394	0.7638788097570137	0.0016439016542029	0.1780583087149916	0.0010799573965508	0.0139290362319764	0.0002381957531002	0.0579347305590145	0.0008118796187323	-0.0180871288889186	0.0000934930598537	-0.0028962302131699	0.0000077535798590	0.6418755197267539	0.0037448778433766	-1.4697524725398037	0.0039825723076947	0.5278759263212705	0.0013189927577807	0.5274328121946845	0.0010631731242572	0.2755096448674678	0.0010851039859932	0.3622492148749646	0.0014397587266224	336.9228863631890363	2.4989101187150244	-6.6976335620422924	1.5513309864625180
	1.0             	2.0             	1.75            	0.32835         	256.0           	10.0            	1000.0          	1001.0          	3x              	100.0           	1000.0          	100.0           	0.1881905472329278	0.0005642602734137	0.1881905472329278	0.0005642602734137	0.0455665220250340	0.0002293504234720	0.0035636612839962	0.0000293776308018	-0.5143831337076504	0.0000657201335246	0.2646900320016102	0.0000678105895277	0.2950440540997128	0.0000242624193444	0.0456434263125662	0.0002099507092453	0.0029458416849637	0.0000264244489332	0.0035712791712588	0.0000269712971928	0.1841752751121553	0.0005362483737527	0.0416895799836810	0.0000808533635383	0.0055586011633881	0.0000167649996451	0.6653881882472726	0.0020566036315480	0.2301869378885384	0.0012032457337621	0.0185152768803911	0.0002655369614621	0.1043874691218465	0.0012012976014722	-0.0236781333931596	0.0001221828550161	-0.0028548709085901	0.0000085813663856	0.7067524490928193	0.0042379847115120	-1.2263772701725617	0.0051782838503075	0.5826427977908943	0.0014749837839149	0.5833691326859706	0.0012581810189625	0.2263159851167424	0.0010606293557860	0.4269590482943826	0.0017863410646662	344.1486281117658450	2.4827825292201360	-51.6601215582129782	1.7963696998593932
	1.0             	2.0             	1.75            	0.32855         	256.0           	10.0            	1000.0          	1001.0          	3x              	100.0           	1000.0          	100.0           	0.2049721176161736	0.0005903602710302	0.2049721176161736	0.0005903602710302	0.0525399690160782	0.0002507662956476	0.0044550796769508	0.0000341800106940	-0.5168837791407579	0.0000680101510767	0.2672744446955948	0.0000704983477761	0.2939513595491789	0.0000249689547681	0.0525616053112278	0.0002310891435995	0.0038001582317805	0.0000313562183603	0.0044600525889101	0.0000315959127673	0.2014334112113808	0.0005625489404727	0.0401541246360875	0.0000911507793105	0.0053752048843118	0.0000177463980224	0.6040025010854984	0.0021782608559448	0.2569255428756821	0.0011723342008263	0.0212498537931091	0.0002779684118331	0.1391205708812864	0.0014310387386922	-0.0274313134572547	0.0001343107457578	-0.0027713209031947	0.0000090859950433	0.7467780582325788	0.0045209826527161	-1.0688849547588639	0.0056448380452718	0.6196446640610890	0.0015189592484251	0.6194385899180159	0.0013155686033073	0.1993310638885081	0.0009936150355497	0.4714778895686554	0.0020004332100199	341.9384938639908569	2.4480143172994118	-85.9632563548677524	1.9299016289095250
	1.0             	2.0             	1.75            	0.32875         	256.0           	10.0            	1000.0          	1001.0          	3x              	100.0           	1000.0          	100.0           	0.2226694840013259	0.0006085089184804	0.2226694840013259	0.0006085089184804	0.0603262339428346	0.0002712897582383	0.0055384375632918	0.0000397976054496	-0.5195958511164537	0.0000699087208331	0.2700897942053781	0.0000728390457979	0.2927874235492059	0.0000255231649213	0.0603468571861256	0.0002510094650702	0.0048505366335144	0.0000369014608777	0.0055398808479566	0.0000368274210387	0.2198513090043338	0.0005804972045972	0.0383548248219021	0.0000998555623381	0.0051821903109636	0.0000186132171149	0.5362852999576985	0.0022649476110564	0.2801565585947589	0.0011336195302744	0.0233369263717510	0.0002931632071862	0.1835494351829383	0.0016355970955182	-0.0316516224895856	0.0001461641873261	-0.0026835502843239	0.0000095619535533	0.7784882977873547	0.0047243661459526	-0.8890273418897896	0.0060195473404315	0.6571235602301267	0.0015245300549247	0.6573708389334085	0.0013413101128645	0.1744664060679170	0.0009253362631588	0.5191883265360488	0.0022348408759586	332.7208509654000750	2.3656082218405423	-114.9830237985016197	2.0659401704650717
	1.0             	2.0             	1.75            	0.32895         	256.0           	10.0            	1000.0          	1001.0          	3x              	100.0           	1000.0          	100.0           	0.2406919107301140	0.0006328524929940	0.2406919107301140	0.0006328524929940	0.0686098989190619	0.0002931210490154	0.0067708064007801	0.0000457547103144	-0.5223062885228511	0.0000746932036736	0.2729179752432217	0.0000781815944908	0.2916133702140138	0.0000271359677068	0.0685925364469611	0.0002733867202820	0.0060666636770790	0.0000430993441212	0.0067720092829616	0.0000427643494739	0.2383553759498312	0.0006055778752457	0.0361376986947801	0.0001067465229106	0.0048846393358559	0.0000192541649166	0.4677145077837791	0.0023396432029997	0.2986950928121256	0.0011141192301308	0.0247377536987934	0.0002948159259151	0.2335395199859293	0.0018773178624681	-0.0361697213342455	0.0001589684286084	-0.0025400598742580	0.0000098970193945	0.8091822220149923	0.0048988253706597	-0.7018761136439988	0.0063979962713518	0.6952678598288218	0.0015321356626694	0.6947688988993128	0.0013665099634228	0.1516190399116655	0.0008676860151175	0.5748597430747088	0.0025369357676286	319.1991775211808999	2.2763578998126204	-150.3421581782335466	2.1933831584032997
	1.0             	2.0             	1.75            	0.32904         	256.0           	50.0            	40000.0         	21001.0         	12x             	100.0           	20.0            	65.33           	0.2486542040436539	0.0000561140510943	0.2486542040436539	0.0000561140510943	0.0724286118391859	0.0000265515894061	0.0073834129090244	0.0000042771198941	-0.5235196498771978	0.0000065970454411	0.2741894417598821	0.0000069244845379	0.2911033740993618	0.0000023520040691	0.0724292237202783	0.0000243860531654	0.0066749044337764	0.0000039845130633	0.0073837736956937	0.0000039332892356	0.2465787486714848	0.0000529862838037	0.0350700859710948	0.0000098044090521	0.0047609750834623	0.0000017501569149	0.4372250022887416	0.0001980722796312	0.3038529774815233	0.0000963702777584	0.0254277892202075	0.0000240386734765	0.2588542111276312	0.0001705269303550	-0.0382663495031322	0.0000144467891521	-0.0024802314416458	0.0000009018049469	0.8282058303878094	0.0004384098165205	-0.6155429054554905	0.0005511980684788	0.7103942273052271	0.0001406300262888	0.7103902980567799	0.0001255829715495	0.1422235896033217	0.0000685216025897	0.6000289380468280	0.0002172082085776	315.6901112361802575	0.1909376560862641	-168.2394639543381913	0.2137329271419318
	1.0             	2.0             	1.75            	0.32906         	256.0           	20.0            	20000.0         	11001.0         	12x             	100.0           	20.0            	100.0           	0.2504989466493757	0.0000561710459890	0.2504989466493757	0.0000561710459890	0.0733237700488923	0.0000270925082026	0.0075289782710839	0.0000044582318382	-0.5238045893035358	0.0000066668958026	0.2744883395956682	0.0000069984416372	0.2909828322083509	0.0000024192215551	0.0733231699619774	0.0000252998794664	0.0068193812529593	0.0000042017969970	0.0075289105365275	0.0000041298474135	0.2484702376063433	0.0000542607807925	0.0348222042925138	0.0000104992136335	0.0047267408949285	0.0000019184753879	0.4302613328914449	0.0002128048734998	0.3050528922353129	0.0000866998670012	0.0254830421164221	0.0000239059232113	0.2647168576537304	0.0001867056582932	-0.0387586328232759	0.0000147432726088	-0.0024634771803128	0.0000009887465685	0.8309374946826508	0.0005356814135899	-0.5958210817948836	0.0005994440374218	0.7141527720466826	0.0001393737761729	0.7141227420246287	0.0001276802156626	0.1401445279232979	0.0000709497915562	0.6063320000007584	0.0002379597687039	314.0083575733058865	0.2191885149976261	-172.1636009201967568	0.2286814043776273
	1.0             	2.0             	1.75            	0.32908         	256.0           	10.0            	1000.0          	1114514.0       	18x             	100.0           	100.0           	100.0           	0.2522977742921549	0.0000574021057882	0.2522977742921549	0.0000574021057882	0.0741977962926487	0.0000276129112352	0.0076707060308631	0.0000045217358690	-0.5240807052941782	0.0000070990814087	0.2747780201310696	0.0000074548326821	0.2908647248032943	0.0000025928854046	0.0741979507559629	0.0000265524496858	0.0069607601713890	0.0000044019348787	0.0076707490379597	0.0000043384989145	0.2503265721153934	0.0000566192858329	0.0345766930606636	0.0000102369871637	0.0047000453085370	0.0000017271887660	0.4234245415670414	0.0002144909787899	0.3060937627249299	0.0000971047227681	0.0256179984434666	0.0000272867925045	0.2705391373546248	0.0001852928853395	-0.0392393192110906	0.0000150498142173	-0.0024506359331017	0.0000008867455282	0.8334213234334268	0.0005362349822870	-0.5763529340766872	0.0006004255833302	0.7177192564217989	0.0001424470213813	0.7177225620080856	0.0001291537381806	0.1381268185216216	0.0000703902096315	0.6120265877157324	0.0002251328245545	312.3187660204257554	0.2189232651463781	-175.0703220961869704	0.2309946312092774
	1.0             	2.0             	1.75            	0.32909         	256.0           	10.0            	1000.0          	1.0             	17x             	100.0           	20.0            	100.0           	0.2531456834947431	0.0000890548664365	0.2531456834947431	0.0000890548664365	0.0746085229989456	0.0000421422616038	0.0077376303131446	0.0000067835103012	-0.5242166475131125	0.0000109909240740	0.2749204653551701	0.0000115409516782	0.2908065712664816	0.0000039576233684	0.0746127772670172	0.0000400566866572	0.0070276451313205	0.0000065696535220	0.0077380261958475	0.0000065033621908	0.2512096973262621	0.0000865114852672	0.0344688399262174	0.0000154935061913	0.0046844533718876	0.0000026350819647	0.4203427437684396	0.0003151781074098	0.3065254401438376	0.0001345122035167	0.0256838014134857	0.0000383094629676	0.2731503438333668	0.0002855692488024	-0.0394653861816809	0.0000229611298122	-0.0024430004776713	0.0000013565675706	0.8329497593182311	0.0007164705128170	-0.5675634749027352	0.0008934142794347	0.7194651784167994	0.0002226800256976	0.7194589786133045	0.0002000845303450	0.1372118663149032	0.0001061550942864	0.6148525518168779	0.0003442302981415	310.9993946103894586	0.3111249744388054	-176.9809786188175167	0.3304868247800632
#	1.0             	2.0             	1.75            	0.3291          	256.0           	20.0            	20000.0         	11001.0         	12x             	100.0           	20.0            	100.0           	0.2541002244796750	0.0000577133027709	0.2541002244796750	0.0000577133027709	0.0750746034669252	0.0000278739643579	0.0078131555293476	0.0000046300659796	-0.5243567720237911	0.0000070301668185	0.2750677226389893	0.0000073899100911	0.2907468061705912	0.0000025682057774	0.0750814197760406	0.0000260685891895	0.0071040048568598	0.0000043783862853	0.0078142604474822	0.0000043185959832	0.2521939997062808	0.0000554618759012	0.0343268358650812	0.0000103572697281	0.0046689004789583	0.0000018176752094	0.4167369569559924	0.0002066958743000	0.3070467233200365	0.0000886238442786	0.0257273984188032	0.0000260923794071	0.2762195053415684	0.0001825204844233	-0.0397215164927294	0.0000152177636423	-0.0024354587230665	0.0000009354695116	0.8357275118525620	0.0004946031986397	-0.5572446351530741	0.0005873332498381	0.7213481229529212	0.0001378869849507	0.7213720196046967	0.0001226493488520	0.1361141848814001	0.0000691482950617	0.6180431290266609	0.0002340964789969	310.5389141919114309	0.2039960023319539	-178.3266045849044588	0.2279407992633667
