#	1               	2               	3               	4               	5               	6               	7               	8               	9               	10              	11              	12              	13              	14              	15              	16              	17              	18              	19              	20              	21              	22              	23              	24              	25              	26              	27              	28              	29              	30              	31              	32              	33              	34              	35              	36              	37              	38              	39              	40              	41              	42              	43              	44              	45              	46              	47              	48              	49              	50              	51              	52              	53              	54              	55              	56              	57              	58              	59              	60              	61              	62              	63              	64              	65              	66              
#	N               	D               	sigma           	beta            	L               	N_Therm         	N_Total         	Seed            	N_Measure       	N_Each          	NBlock          	Status          	<M>             	<M>_err         	<absM>          	<absM>_err      	<M2>            	<M2>_err        	<M4>            	<M4>_err        	<E>             	<E>_err         	<E2>            	<E2>_err        	<NCluster>      	<NCluster>_err  	<S2>            	<S2>_err        	<S4>            	<S4>_err        	<SM4>           	<SM4>_err       	<C1>            	<C1>_err        	<C2>            	<C2>_err        	<Mk2>           	<Mk2>_err       	<R0>            	<R0>_err        	<R1>            	<R1>_err        	<Rd>            	<Rd>_err        	<R2>            	<R2>_err        	<M2*E>          	<M2*E>_err      	<Mk2*E>         	<Mk2*E>_err     	<Cv>            	<Cv>_err        	<Rp>            	<Rp>_err        	<Qm>            	<Qm>_err        	<Qm_fk>         	<Qm_fk>_err     	<C12>           	<C12>_err       	<Corr/L>        	<Corr/L>_err    	<K>             	<K>_err         	<K_k>           	<K_k>_err       
#	1.0             	2.0             	2.0             	0.3444          	4096.0          	20.0            	20000.0         	6x               	1.0             	100.0           	20.0            	1.65            	0.1931907113567580	0.0005680646633272	0.1931907113567580	0.0005680646633272	0.0434098560636516	0.0002099459028747	0.0025922584325097	0.0000197751599344	-0.6441708455268478	0.0000089917658647	0.4149568288201692	0.0000115851233549	0.2546836124248107	0.0000028128228316	0.0434199258861799	0.0001976837059972	0.0023126478985246	0.0000189314958466	0.0025939979116063	0.0000186456394823	0.1915301041061244	0.0005498522875461	0.0296033983122706	0.0001014841302627	0.0028658319585278	0.0000152745528664	0.4674237598307777	0.0030073118830832	0.3108619033177155	0.0013252790719478	0.0262651257444173	0.0003436758179928	0.2223353458291449	0.0024025288190165	-0.0279759957064567	0.0001356394060195	-0.0018454676907260	0.0000098256704098	1.5028530794779904	0.0140450713411144	-0.7128192702095619	0.0082427379730222	0.7265841852508744	0.0016063837661586	0.7265789552739382	0.0015196815851092	0.1544737443107496	0.0009500462901777	0.5984959576267876	0.0030263235916513	4885.9136290719188764	56.1032434306344783	-3558.7349934969583956	70.3682841599558202
	1.0             	2.0             	2.0             	0.34442         	4096.0          	20.0            	20000.0         	6x               	1.0             	100.0           	20.0            	7.03            	0.2137890748152273	0.0003133756426288	0.2137890748152273	0.0003133756426288	0.0512341739743847	0.0001211022463565	0.0033534784237148	0.0000123719903477	-0.6446134208436862	0.0000049557446458	0.4155272236604783	0.0000063888663799	0.2545280933750909	0.0000015571149170	0.0512523584337483	0.0001165772704565	0.0030823618808899	0.0000122507679764	0.0033553161618747	0.0000119046888678	0.2127421822878319	0.0003052011777330	0.0261695186602397	0.0000639013100239	0.0024866905488442	0.0000084395247308	0.3567201395679446	0.0015833888850797	0.3283524389625931	0.0005817489509311	0.0280747292408191	0.0001730252247070	0.3149683193247874	0.0015624028835513	-0.0330394291064046	0.0000783058486600	-0.0016022983362325	0.0000054304337796	1.5142845810571095	0.0070603000571670	-0.3985437913694450	0.0046496410410908	0.7827030274427947	0.0009320148707560	0.7828724058742519	0.0008609245930179	0.1230112458722389	0.0004685105553532	0.7046748478693786	0.0020675714965105	4307.0892109027790866	25.3959324051026947	-4417.5588013558572129	35.5523571721487315
	1.0             	2.0             	2.0             	0.34444         	4096.0          	20.0            	20000.0         	6x               	1.0             	100.0           	20.0            	5.67            	0.2338478625868040	0.0003906386391257	0.2338478625868040	0.0003906386391257	0.0593348831487747	0.0001596127536553	0.0042188475712876	0.0000175348238945	-0.6450553356076989	0.0000057760914293	0.4160971380565596	0.0000074509553918	0.2543735052517688	0.0000017938332274	0.0593127250456389	0.0001512976592197	0.0039648856699919	0.0000172078815017	0.0042166370957708	0.0000165301150610	0.2331380598629280	0.0003800551062606	0.0223268669294317	0.0000889228918631	0.0020736392778482	0.0000104711726134	0.2582527467660502	0.0018920238053352	0.3236458920715822	0.0007433253277906	0.0277825274246140	0.0001950503667319	0.4178296880972419	0.0020059587116463	-0.0382872317918210	0.0001032559595310	-0.0013369648675824	0.0000067435482736	1.5004589364368059	0.0084795304263465	-0.0986211696058267	0.0056998138662011	0.8345446429853869	0.0011203892783920	0.8342960263625140	0.0010626848684645	0.0957586524199416	0.0005349665659966	0.8362222023057684	0.0033040124664482	3662.2730600061045152	29.4762068086695379	-5234.8231590017294366	46.1053552147285544
	1.0             	2.0             	2.0             	0.34446         	4096.0          	20.0            	20000.0         	2x               	1.0             	100.0           	20.0            	5.61            	0.2511769473988496	0.0004735816699410	0.2511769473988496	0.0004735816699410	0.0668180395208445	0.0002106455922442	0.0050994223483950	0.0000261701494357	-0.6454808005693220	0.0000096260617696	0.4166462055882543	0.0000124283669609	0.2542236743767781	0.0000030792549256	0.0668355123992204	0.0001988798225715	0.0048773408961396	0.0000256529147919	0.0051035289264734	0.0000245748614943	0.2508268176908880	0.0004557018993439	0.0188951667032364	0.0001134059018495	0.0016899521362744	0.0000124733032210	0.1788501559137606	0.0017890157368382	0.3020864144238409	0.0014561262599664	0.0262550182309499	0.0003674216137482	0.5183036004357026	0.0029004519802359	-0.0431421604614422	0.0001365308257864	-0.0010902471884392	0.0000080394173558	1.4788670938700019	0.0143602055245928	0.1603538922171692	0.0063278792234498	0.8755269349124394	0.0011519236093078	0.8752741616425359	0.0011153369935421	0.0753451229970475	0.0005830700332971	0.9878094178394541	0.0051735087923546	3093.2622529380905689	37.0477853288173762	-5817.3545307953691008	105.7126059975751531
#	1.0             	2.0             	2.0             	0.34448         	4096.0          	20.0            	20000.0         	6x               	1.0             	100.0           	20.0            	2.07            	0.2669465231995952	0.0004097673776476	0.2669465231995952	0.0004097673776476	0.0741213812072930	0.0001886381727620	0.0060469707575325	0.0000248714447980	-0.6459241567085627	0.0000082402248565	0.4172187477255060	0.0000106435937058	0.2540685554773143	0.0000025733748489	0.0741505779499644	0.0001791123371588	0.0058579114055198	0.0000247989558623	0.0060522512199519	0.0000238452531860	0.2667961693483870	0.0003885065279596	0.0156741074398707	0.0000954260231292	0.0013688543497691	0.0000111839527004	0.1155827234996903	0.0017130342546475	0.2579342131430143	0.0012489713514546	0.0214146613737664	0.0003229778119958	0.6253182210457218	0.0025680793999774	-0.0478881681509001	0.0001223543044230	-0.0008836734867262	0.0000072100024761	1.4456668935143522	0.0138639032038433	0.3936278071188904	0.0058436909671972	0.9088731467418407	0.0010527676601539	0.9087339362152284	0.0009562340819208	0.0587361720856992	0.0004430394372663	1.1595652825012468	0.0062021073332172	2560.3692248532170197	37.7544819401448066	-6177.0895732944536576	99.3054471552757150
